RMSE,MAPE,R2,RAE,TRAIN,TEST
1.59834481,1.91946078,98.1306661,12.7628683,0.000235041,0.000256547
1.5988086,1.91911514,98.1295882,12.7583529,0.000235025,0.000256695
1.59898139,1.91909423,98.1291365,12.75641935,0.000234999,0.000256757
1.59918843,1.91941904,98.1286314,12.75766475,0.000234978,0.000256827
1.59902322,1.91934162,98.129062,12.7574684,0.000234968,0.000256768
1.59872239,1.91899609,98.1298189,12.7567059,0.000234948,0.000256664
1.59834056,1.91886578,98.1307242,12.7574099,0.000234946,0.000256539
1.59805661,1.91894493,98.1313434,12.7584255,0.000234937,0.000256455
1.59820429,1.91852867,98.1309816,12.7546123,0.000234907,0.000256504
1.59845578,1.91857645,98.1303299,12.75330225,0.000234885,0.000256594
