RMSE,MAPE,R2,RAE,TRAIN,TEST
4.29092271,7.35246936,98.5772942,9.13333086,0.001691266,0.001918727
4.28929539,7.34297026,98.5785832,9.12814565,0.001689973,0.001916992
4.28824803,7.33356557,98.579504,9.12044808,0.001688591,0.00191575
4.28669988,7.34279303,98.580703,9.11973685,0.00168731,0.001914131
4.28482847,7.33802971,98.5821015,9.11693677,0.001686123,0.001912246
4.28294604,7.33083845,98.5835054,9.1136695,0.00168477,0.00191035
4.28141373,7.3316577,98.584691,9.11391394,0.001683504,0.001908752
4.27999707,7.33152585,98.5858046,9.10874812,0.001682172,0.00190725
4.27867634,7.33935758,98.5868446,9.10987826,0.00168099,0.001905851
4.27743844,7.31321852,98.5879026,9.09708844,0.001679742,0.001904423
