RMSE,MAPE,R2,RAE,TRAIN,TEST
3.69190268,4.86839843,93.93447,20.4009869,0.001097858,0.001378306
3.6911678,4.86550081,93.9368914,20.3926327,0.001097559,0.001377756
3.69078995,4.86582057,93.9382117,20.3922437,0.001097196,0.001377455
3.69043578,4.86623192,93.9394496,20.3922297,0.001096885,0.001377174
3.69015193,4.86723144,93.9404652,20.393917,0.00109652,0.001376943
3.68963683,4.86593864,93.9422141,20.3894844,0.001096244,0.001376546
3.68909162,4.86497489,93.9440536,20.3861167,0.001095907,0.001376128
3.68847201,4.86293177,93.946109,20.3797491,0.001095548,0.001375661
3.68826126,4.86504862,93.9468852,20.3843164,0.001095209,0.001375484
3.68759167,4.86263888,93.9491324,20.3769537,0.001094923,0.001374974
