TIME,Origin,L3F,LSTM,SVR
26/06/2018 10:55,137,129.9393225,125.7804954,136.268722
26/06/2018 11:00,137,137.589277,130.5694246,136.268722
26/06/2018 11:05,140,140.9810603,131.732502,137.2835947
26/06/2018 11:10,142,143.1009424,131.6032207,136.268722
26/06/2018 11:15,142,142.3824906,133.6996734,137.2835947
26/06/2018 11:20,147,141.1242163,131.2784553,135.2526855
26/06/2018 11:25,144,136.7202461,137.8697371,135.2526855
26/06/2018 11:30,141,135.8827639,129.9634862,135.2526855
26/06/2018 11:35,141,135.2460611,129.5054686,138.2971695
26/06/2018 11:40,141,138.2920408,131.6571009,140.3198907
26/06/2018 11:45,140,141.2815714,134.8905742,140.3198907
26/06/2018 11:50,140,143.5790646,135.7080472,145.3446548
26/06/2018 11:55,138,148.5818374,119.151535,142.3358189
26/06/2018 12:00,135,147.4473226,144.1987777,139.3093127
26/06/2018 12:05,135,142.6877165,136.6387844,139.3093127
26/06/2018 12:10,132,140.1417732,141.5002465,139.3093127
26/06/2018 12:15,133,138.6966169,138.9663434,138.2971695
26/06/2018 12:20,130,135.9950364,128.9601713,138.2971695
26/06/2018 12:25,130,137.3802471,130.7876897,136.268722
26/06/2018 12:30,128,136.6493261,137.1618569,133.2176586
26/06/2018 12:35,122,132.9528284,137.6286423,133.2176586
26/06/2018 12:40,121,131.4924026,131.5357018,130.1597526
26/06/2018 12:45,122,128.4547639,123.7562418,131.1795902
26/06/2018 12:50,124,128.4116375,133.480072,128.1191454
26/06/2018 12:55,122,126.7831373,125.5479801,128.1191454
26/06/2018 13:00,126,127.0133197,122.3826599,126.078196
26/06/2018 13:05,125,125.0332057,125.3677654,119.9640913
26/06/2018 13:10,125,119.4303524,122.1818221,118.947763
26/06/2018 13:15,124,115.5474997,121.3895214,119.9640913
26/06/2018 13:20,129,116.3072824,116.2945265,121.9995906
26/06/2018 13:25,134,118.7243843,118.8219893,119.9640913
26/06/2018 13:30,135,119.7792828,119.7021157,124.0379846
26/06/2018 13:35,141,126.3731945,121.2457788,123.0184931
26/06/2018 13:40,148,127.0900738,121.135726,123.0184931
26/06/2018 13:45,151,126.5539598,119.7008479,121.9995906
26/06/2018 13:50,151,124.8303914,121.5089983,127.0986459
26/06/2018 13:55,151,129.5481908,120.0909323,132.1989372
26/06/2018 14:00,153,134.5220816,126.0902476,133.2176586
26/06/2018 14:05,155,139.0332031,126.8185532,139.3093127
26/06/2018 14:10,155,146.3191414,126.9372487,146.3430582
26/06/2018 14:15,158,155.1401448,135.4329324,149.322813
26/06/2018 14:20,159,158.5653281,137.7945793,149.322813
26/06/2018 14:25,161,158.6818004,140.442394,149.322813
