TIME,Origin,L3F,LSTM,SVR
25/06/2018 13:30,135,151.6028814,146.9807442,147.7552115
25/06/2018 13:35,131,146.7543694,145.0114016,145.78929
25/06/2018 13:40,133,143.9146562,140.2040266,145.78929
25/06/2018 13:45,130,139.9707489,147.8835994,140.8339732
25/06/2018 13:50,131,132.7944602,141.8835717,136.8337859
25/06/2018 13:55,131,128.9711032,139.7713181,137.8364764
25/06/2018 14:00,132,129.3901811,134.8228537,132.8077583
25/06/2018 14:05,133,124.5773403,134.0639476,128.7615896
25/06/2018 14:10,134,119.3461371,133.8483613,130.7868334
25/06/2018 14:15,137,122.8795028,129.6232968,127.7475728
25/06/2018 14:20,139,121.9863325,130.0471018,128.7615896
25/06/2018 14:25,138,123.6456447,129.6248038,128.7615896
25/06/2018 14:30,142,128.0006106,127.9770274,129.7747063
25/06/2018 14:35,145,131.7042002,125.6020606,130.7868334
25/06/2018 14:40,145,133.1761367,127.9742908,131.7978808
25/06/2018 14:45,144,136.8453561,124.8390772,134.8236471
25/06/2018 14:50,149,140.5560485,124.4227054,136.8337859
25/06/2018 14:55,153,144.4042105,132.9864753,135.8294798
25/06/2018 15:00,152,143.8707431,123.5173145,139.8366584
25/06/2018 15:05,158,147.3265656,131.3580808,142.8226129
25/06/2018 15:10,164,150.8538206,124.0150785,142.8226129
25/06/2018 15:15,161,150.8139745,131.9327408,141.8293206
25/06/2018 15:20,165,149.0106974,137.7653495,146.7734942
25/06/2018 15:25,165,153.3138303,135.454105,150.684588
25/06/2018 15:30,168,156.6812642,140.3123134,149.7108431
25/06/2018 15:35,170,156.9478283,141.8634834,155.5092479
25/06/2018 15:40,173,164.1337741,142.838221,161.1910305
25/06/2018 15:45,172,172.1077446,138.6854201,158.3658157
25/06/2018 15:50,170,168.657473,142.9883122,162.1254293
25/06/2018 15:55,177,170.3323565,149.3774565,162.1254293
25/06/2018 16:00,178,169.6332254,148.927674,164.9055084
25/06/2018 16:05,176,168.468799,149.8771205,166.7388585
25/06/2018 16:10,176,169.2127719,155.782171,169.4573125
25/06/2018 16:15,174,174.4020583,154.4326044,168.5554703
25/06/2018 16:20,170,172.6196679,155.6398253,166.7388585
25/06/2018 16:25,163,169.54734,151.917471,173.0198754
25/06/2018 16:30,159,173.1804489,151.8454949,173.898954
25/06/2018 16:35,155,175.0440137,159.9768361,172.1361003
25/06/2018 16:40,153,173.7642765,158.2045789,172.1361003
25/06/2018 16:45,153,173.6889491,147.3778941,170.3547468
25/06/2018 16:50,150,170.0192666,154.9499592,166.7388585
25/06/2018 16:55,150,160.9656321,162.5466306,160.2529092
25/06/2018 17:00,152,151.1429059,159.1858455,156.4647866
25/06/2018 17:05,151,143.6925951,152.8101944,152.6235149
25/06/2018 17:10,146,136.5889935,151.6363312,150.684588
25/06/2018 17:15,148,134.3134627,149.6612013,150.684588
25/06/2018 17:20,143,137.1698626,147.2531703,147.7552115
25/06/2018 17:25,144,138.8266121,144.3977107,147.7552115
25/06/2018 17:30,141,141.1537446,142.2379796,149.7108431
25/06/2018 17:35,129,145.839975,146.3976381,148.7343562
25/06/2018 17:40,129,147.1889222,139.8018314,143.8137628
25/06/2018 17:45,127,142.2939329,138.415652,145.78929
25/06/2018 17:50,126,143.4946204,139.8860318,140.8339732
25/06/2018 17:55,120,136.7956192,143.761811,141.8293206
25/06/2018 18:00,114,135.4495926,132.3430999,138.8374634
25/06/2018 18:05,113,133.3591987,135.1169987,126.7327464
25/06/2018 18:10,109,120.1258875,135.3746055,126.7327464
25/06/2018 18:15,106,113.2629661,135.8601246,124.7010261
25/06/2018 18:20,105,110.8860514,127.6747599,123.6843131
25/06/2018 18:25,105,110.1667081,122.3512262,117.5778065
25/06/2018 18:30,104,107.8919517,126.0035103,111.474784
25/06/2018 18:35,103,104.6435707,117.3990961,110.4593288
25/06/2018 18:40,105,99.1599111,116.8712117,106.4057254
25/06/2018 18:45,108,94.24180952,113.07147,103.3766751
25/06/2018 18:50,109,91.30051102,112.4683949,102.3695948
25/06/2018 18:55,112,93.66691677,107.3314921,102.3695948
25/06/2018 19:00,113,97.20942984,105.7121186,101.3639647
25/06/2018 19:05,114,98.21016982,108.9865664,100.3598742
25/06/2018 19:10,114,100.3847918,105.8946039,102.3695948
25/06/2018 19:15,121,104.5688944,96.74962756,105.3948302
25/06/2018 19:20,124,110.1718607,101.123628,106.4057254
25/06/2018 19:25,125,114.296504,106.1966063,109.4446048
25/06/2018 19:30,124,120.4379879,104.7540725,110.4593288
25/06/2018 19:35,124,123.427327,107.1348855,111.474784
25/06/2018 19:40,120,123.4108867,105.1621639,111.474784
25/06/2018 19:45,118,121.4673961,112.8063516,118.5958454
25/06/2018 19:50,116,128.647039,112.9546398,121.6496344
25/06/2018 19:55,116,133.9361583,112.6166875,122.6671524
25/06/2018 20:00,117,137.6496661,111.8582143,121.6496344
25/06/2018 20:05,118,136.3396085,112.184312,121.6496344
25/06/2018 20:10,114,133.0398412,112.3012706,117.5778065
25/06/2018 20:15,114,121.6218497,115.1011492,115.5421102
25/06/2018 20:20,116,114.4327782,116.5648466,113.5075276
25/06/2018 20:25,116,109.4007844,118.1878606,113.5075276
25/06/2018 20:30,115,108.7936014,111.961926,114.5246342
25/06/2018 20:35,114,111.273179,116.3516912,115.5421102
25/06/2018 20:40,114,116.849932,113.5734412,111.474784
25/06/2018 20:45,112,114.7641162,114.5148223,111.474784
25/06/2018 20:50,112,113.9488806,104.5682484,113.5075276
25/06/2018 20:55,112,114.9730091,116.0881908,113.5075276
25/06/2018 21:00,110,115.4757285,112.9462693,112.4908805
25/06/2018 21:05,106,115.5696794,111.801817,111.474784
25/06/2018 21:10,105,116.2968308,111.1438756,111.474784
25/06/2018 21:15,105,114.6711335,110.6052936,109.4446048
25/06/2018 21:20,104,110.5617253,116.0090433,109.4446048
25/06/2018 21:25,104,109.8491087,108.5626774,109.4446048
25/06/2018 21:30,102,110.4117546,108.1482842,107.417713
25/06/2018 21:35,98,108.7547131,104.7836409,103.3766751
25/06/2018 21:40,98,103.211408,111.6234039,102.3695948
25/06/2018 21:45,96,100.3732807,108.4572466,102.3695948
25/06/2018 21:50,96,98.90223578,106.7734696,101.3639647
25/06/2018 21:55,96,98.52071712,104.1306624,101.3639647
25/06/2018 22:00,90,100.9601064,109.5403862,99.35741219
25/06/2018 22:05,92,101.3495991,103.9622859,95.36561525
25/06/2018 22:10,92,95.80452634,101.5811415,95.36561525
25/06/2018 22:15,93,93.16411675,103.3983077,93.3817783
25/06/2018 22:20,91,90.44520965,99.90613528,93.3817783
25/06/2018 22:25,87,90.32918328,97.05423214,93.3817783
25/06/2018 22:30,87,92.76641217,96.97810745,87.48685553
25/06/2018 22:35,86,88.17021829,92.18213715,89.44170969
25/06/2018 22:40,88,87.65263987,94.20134997,89.44170969
25/06/2018 22:45,89,88.73236467,95.99536884,90.42306035
25/06/2018 22:50,89,91.06077141,89.2670512,88.46294627
25/06/2018 22:55,89,91.31896956,94.08338688,84.5754633
25/06/2018 23:00,89,88.72759231,91.85280398,84.5754633
25/06/2018 23:05,89,84.11513117,89.92329864,83.61090589
25/06/2018 23:10,88,81.5612497,92.04642773,85.54302962
25/06/2018 23:15,88,83.82921274,86.46549898,86.51352177
25/06/2018 23:20,87,89.06409589,89.92770007,86.51352177
25/06/2018 23:25,87,93.14763584,92.47155026,86.51352177
25/06/2018 23:30,86,93.63993958,88.15988419,86.51352177
25/06/2018 23:35,86,93.49346804,92.39961189,86.51352177
25/06/2018 23:40,86,91.70131166,88.96750709,85.54302962
25/06/2018 23:45,84,89.73720644,90.99863133,85.54302962
25/06/2018 23:50,84,89.09319797,81.84043259,84.5754633
25/06/2018 23:55,84,87.56325701,88.4451252,84.5754633
26/06/2018 00:00,82,87.00008114,90.86626861,83.61090589
26/06/2018 00:05,84,85.85795876,91.40049086,83.61090589
26/06/2018 00:10,82,85.99542116,85.44650601,83.61090589
26/06/2018 00:15,82,86.10789159,88.70243473,81.69115084
26/06/2018 00:20,81,84.38569594,88.58294235,81.69115084
26/06/2018 00:25,81,83.46834661,88.50322964,81.69115084
26/06/2018 00:30,80,83.6259284,90.25268546,79.78442401
26/06/2018 00:35,80,81.28701312,82.20675218,81.69115084
26/06/2018 00:40,80,83.24382322,87.44877218,79.78442401
26/06/2018 00:45,80,82.91232989,82.86153208,79.78442401
26/06/2018 00:50,78,82.30046419,91.81749875,78.83615013
26/06/2018 00:55,78,81.12241673,92.69089704,78.83615013
26/06/2018 01:00,77,81.24975744,83.16588357,77.89137721
26/06/2018 01:05,77,79.10717045,88.68925765,77.89137721
26/06/2018 01:10,77,79.91947751,83.35643698,77.89137721
26/06/2018 01:15,78,80.02626639,83.02009387,77.89137721
26/06/2018 01:20,78,80.79518003,83.69978586,76.01265508
26/06/2018 01:25,78,78.70293662,82.31189197,76.01265508
26/06/2018 01:30,78,78.07570992,79.08473727,75.07886461
26/06/2018 01:35,77,76.30534237,78.61527905,75.07886461
26/06/2018 01:40,78,75.78532178,79.5455612,75.07886461
26/06/2018 01:45,78,76.26725001,78.85236261,76.01265508
26/06/2018 01:50,78,78.9468427,78.63290288,76.01265508
26/06/2018 01:55,78,79.98009639,81.74739605,76.01265508
26/06/2018 02:00,78,80.93794912,84.03452789,76.01265508
26/06/2018 02:05,78,80.86761673,76.87295469,75.07886461
26/06/2018 02:10,78,79.26605859,72.00095354,76.01265508
26/06/2018 02:15,80,79.15157646,79.25892713,76.01265508
26/06/2018 02:20,80,79.53767024,82.88470516,76.01265508
26/06/2018 02:25,80,79.87772485,83.5782835,76.01265508
26/06/2018 02:30,80,80.18532309,78.95397342,76.01265508
26/06/2018 02:35,80,80.4957055,88.11614214,76.01265508
26/06/2018 02:40,80,79.81045839,83.84593914,76.01265508
26/06/2018 02:45,80,79.81045839,81.36320052,77.89137721
26/06/2018 02:50,80,82.28224967,83.43053404,77.89137721
26/06/2018 02:55,80,83.59634735,80.49220078,77.89137721
26/06/2018 03:00,80,84.13774933,82.50666795,77.89137721
26/06/2018 03:05,79,83.99439762,82.45922444,77.89137721
26/06/2018 03:10,79,83.24243603,84.52473393,77.89137721
26/06/2018 03:15,79,81.86354859,83.42299588,77.89137721
26/06/2018 03:20,78,81.86354859,82.07680124,77.89137721
26/06/2018 03:25,78,81.86354859,83.13960806,77.89137721
26/06/2018 03:30,78,81.86354859,87.20632998,77.89137721
26/06/2018 03:35,77,81.86354859,87.90110564,76.95018577
26/06/2018 03:40,77,80.62699218,84.99639715,76.95018577
26/06/2018 03:45,76,79.97018761,83.37291298,76.95018577
26/06/2018 03:50,76,79.69720812,80.97250466,76.01265508
26/06/2018 03:55,76,78.53429161,77.90738267,76.01265508
26/06/2018 04:00,74,78.2530147,82.28574312,76.01265508
26/06/2018 04:05,72,78.67498482,83.09792547,75.07886461
26/06/2018 04:10,72,77.51371691,86.21469003,75.07886461
26/06/2018 04:15,71,77.22850531,79.01495907,74.14889328
26/06/2018 04:20,70,76.42192513,81.0113891,74.14889328
26/06/2018 04:25,69,75.8316677,78.65096992,74.14889328
26/06/2018 04:30,69,75.93436949,75.79485473,72.30071888
26/06/2018 04:35,69,74.24717038,79.78111474,70.46875068
26/06/2018 04:40,69,70.867377,78.03859683,70.46875068
26/06/2018 04:45,69,69.67972848,76.54557099,69.55903441
26/06/2018 04:50,69,68.06389345,78.69886105,68.65359749
26/06/2018 04:55,69,67.06668245,78.28958242,67.75251412
26/06/2018 05:00,69,67.03306012,81.00247379,67.75251412
26/06/2018 05:05,69,67.50542134,74.86347082,67.75251412
26/06/2018 05:10,69,67.66153755,78.48472713,67.75251412
26/06/2018 05:15,69,68.75628452,71.0242848,67.75251412
26/06/2018 05:20,69,69.79081907,76.75306149,67.75251412
26/06/2018 05:25,69,70.45728057,71.66677525,67.75251412
26/06/2018 05:30,69,70.45728057,74.68536366,67.75251412
26/06/2018 05:35,69,70.45728057,69.46286771,67.75251412
26/06/2018 05:40,69,70.45728057,76.18375744,67.75251412
26/06/2018 05:45,70,70.45728057,80.2758523,67.75251412
26/06/2018 05:50,72,70.45728057,68.33836548,67.75251412
26/06/2018 05:55,71,70.45728057,70.58341098,67.75251412
26/06/2018 06:00,71,70.45728057,68.05478386,67.75251412
26/06/2018 06:05,71,70.45728057,78.69329416,67.75251412
26/06/2018 06:10,71,70.45728057,71.70083858,67.75251412
26/06/2018 06:15,71,70.45728057,68.63673163,68.65359749
26/06/2018 06:20,71,71.65469283,71.44380884,70.46875068
26/06/2018 06:25,71,74.72624093,75.979106,69.55903441
26/06/2018 06:30,70,75.12728829,75.25237426,69.55903441
26/06/2018 06:35,70,74.94683354,77.81364493,69.55903441
26/06/2018 06:40,70,74.18856638,73.69549065,69.55903441
26/06/2018 06:45,70,72.85106948,80.41511373,69.55903441
26/06/2018 06:50,69,71.87674368,79.55806135,69.55903441
26/06/2018 06:55,70,72.54812943,74.65778254,69.55903441
26/06/2018 07:00,70,72.54812943,72.62562759,68.65359749
26/06/2018 07:05,69,71.34697822,80.93703503,68.65359749
26/06/2018 07:10,69,70.67872553,79.16051283,68.65359749
26/06/2018 07:15,69,70.40815709,73.87141045,68.65359749
26/06/2018 07:20,72,70.4679731,77.27331654,67.75251412
26/06/2018 07:25,76,69.63795843,72.53799648,68.65359749
26/06/2018 07:30,77,70.83706364,70.45325889,68.65359749
26/06/2018 07:35,77,71.23082054,76.45283849,67.75251412
26/06/2018 07:40,79,70.36572554,69.80532185,67.75251412
26/06/2018 07:45,81,70.00338083,77.4311502,67.75251412
26/06/2018 07:50,82,70.0321279,71.52098139,70.46875068
26/06/2018 07:55,82,73.03593129,76.74175499,74.14889328
26/06/2018 08:00,83,80.2602605,76.72293654,75.07886461
26/06/2018 08:05,87,85.62111922,71.83053815,75.07886461
26/06/2018 08:10,87,87.19064851,82.92127876,76.95018577
26/06/2018 08:15,89,88.57370291,78.39379415,78.83615013
26/06/2018 08:20,92,88.80666606,74.95223971,79.78442401
26/06/2018 08:25,98,88.8203966,85.23977721,79.78442401
26/06/2018 08:30,99,89.1945998,82.87282854,80.73611784
26/06/2018 08:35,100,89.81901096,82.49197212,84.5754633
26/06/2018 08:40,100,93.28112164,81.05772987,84.5754633
26/06/2018 08:45,109,94.38582052,89.14518869,86.51352177
26/06/2018 08:50,110,97.22173447,81.46128946,89.44170969
26/06/2018 08:55,111,101.6162167,87.55654474,95.36561525
26/06/2018 09:00,115,109.4927675,86.74830493,96.3606806
26/06/2018 09:05,116,112.4110073,95.4155908,97.35772693
26/06/2018 09:10,118,114.9075343,93.23462652,97.35772693
26/06/2018 09:15,117,112.7135953,96.73196134,106.4057254
26/06/2018 09:20,119,119.9601374,95.12464056,107.417713
26/06/2018 09:25,119,122.0238976,99.59839813,108.4307027
26/06/2018 09:30,124,125.1984714,105.2197651,112.4908805
26/06/2018 09:35,125,129.6107279,106.7394553,113.5075276
26/06/2018 09:40,125,129.9437042,114.5161066,115.5421102
26/06/2018 09:45,130,127.2662087,108.184284,114.5246342
26/06/2018 09:50,135,125.9468707,111.1589292,116.5598647
26/06/2018 09:55,139,126.0704482,109.2429179,116.5598647
26/06/2018 10:00,141,123.5934071,110.1007764,121.6496344
26/06/2018 10:05,147,129.0587279,115.8059544,122.6671524
26/06/2018 10:10,147,131.9964455,111.8747883,122.6671524
26/06/2018 10:15,146,133.7799529,121.2770727,127.7475728
26/06/2018 10:20,146,138.3877803,112.8543463,132.8077583
26/06/2018 10:25,149,145.3814087,115.1895305,136.8337859
26/06/2018 10:30,153,150.4734819,123.8618266,138.8374634
26/06/2018 10:35,154,155.1324305,122.6162207,144.8026841
26/06/2018 10:40,158,161.9778092,130.8874204,144.8026841
26/06/2018 10:45,156,159.9945761,133.1516413,143.8137628
26/06/2018 10:50,155,155.2663559,130.7743715,143.8137628
26/06/2018 10:55,155,150.8226358,136.836492,146.7734942
26/06/2018 11:00,156,150.6924019,131.7833653,150.684588
26/06/2018 11:05,157,153.1934726,139.8688423,151.6555067
26/06/2018 11:10,161,157.4581964,140.8791224,155.5092479
26/06/2018 11:15,156,163.812476,141.9012678,153.5885299
26/06/2018 11:20,158,162.3315833,144.9994927,152.6235149
26/06/2018 11:25,155,157.7617257,141.2795156,152.6235149
26/06/2018 11:30,156,153.6436216,145.5820106,153.5885299
26/06/2018 11:35,157,152.7813794,149.9564726,154.5504684
26/06/2018 11:40,157,152.8032783,141.1644751,158.3658157
26/06/2018 11:45,159,159.5655899,140.2508904,153.5885299
26/06/2018 11:50,158,156.6105895,146.6298775,155.5092479
26/06/2018 11:55,155,156.899971,141.807693,152.6235149
26/06/2018 12:00,159,152.0356452,147.5377138,153.5885299
26/06/2018 12:05,158,150.6681885,141.3819895,154.5504684
26/06/2018 12:10,156,150.7715246,148.3312543,154.5504684
26/06/2018 12:15,157,154.0401554,143.6253046,156.4647866
26/06/2018 12:20,159,156.2734073,144.1802012,155.5092479
26/06/2018 12:25,159,157.4839974,144.4675675,152.6235149
26/06/2018 12:30,153,153.0847553,142.9268461,156.4647866
26/06/2018 12:35,155,155.1346591,148.6374994,155.5092479
26/06/2018 12:40,155,154.7234711,144.1433181,153.5885299
26/06/2018 12:45,155,152.2971876,145.025533,154.5504684
26/06/2018 12:50,155,153.4698355,147.5425897,156.4647866
26/06/2018 12:55,154,156.2953223,140.8974312,156.4647866
26/06/2018 13:00,155,155.660873,150.7197669,150.684588
26/06/2018 13:05,154,150.4185683,144.0795184,152.6235149
26/06/2018 13:10,154,150.4006794,146.755672,152.6235149
26/06/2018 13:15,155,148.7539653,149.7586336,152.6235149
26/06/2018 13:20,156,148.5989048,146.3987465,152.6235149
26/06/2018 13:25,153,150.4561917,142.3692601,151.6555067
26/06/2018 13:30,151,152.1977796,143.4584792,152.6235149
26/06/2018 13:35,145,151.635655,141.3525138,151.6555067
26/06/2018 13:40,146,150.7542083,148.5124411,151.6555067
26/06/2018 13:45,141,150.579267,143.480099,152.6235149
26/06/2018 13:50,141,151.7442413,144.9385786,153.5885299
26/06/2018 13:55,141,153.7442649,137.3584001,150.684588
26/06/2018 14:00,137,150.7665756,141.4156126,148.7343562
26/06/2018 14:05,135,147.6777886,138.687996,142.8226129
26/06/2018 14:10,137,138.4484389,145.5399548,143.8137628
26/06/2018 14:15,136,135.3999113,140.0465026,138.8374634
26/06/2018 14:20,136,129.1279336,136.6449033,138.8374634
26/06/2018 14:25,135,129.7996983,139.6855189,138.8374634
26/06/2018 14:30,140,131.8366273,137.5697944,134.8236471
26/06/2018 14:35,148,130.8380514,134.8110339,132.8077583
